Phase,Day,UTC,posix[s],t[s],s[NM],h[ft],TAS[kt],mass[kg],FPA_a[º],THR[%],SB[%],nz[g],hp[ft],VS[ft/min],CAS[kt],mach[-],GS[kt],FPA_g[º],FlightID,reserved,Temp[ºC],Press[hPa],Wn[kt],We[kt],Ws[kt],Wx[kt],reserved,reserved,reserved,Lat[º],Lon[º],x[NM],y[NM],WP_prev,WP_next,Flight_Block,reserved,reserved,phi[º],heading[º],track[º],Radius[NM],reserved,reserved,reserved,gear,config,rating,packs,anti-ice,reserved,reserved,reserved,Drag[daN],CD[-],CL[-],Thrust[daN],FF[kg/h],FOB[kg],N1[%],N2[%],Tidle[daN],Tmax[daN],N1_idle[%],N1_max[%],reserved,reserved,reserved,sdot[kt],vdot[kt/s],mdot[kg/s],hdot[ft/min],hpdot[ft/min],vcasdot[kt/s],reserved,reserved,reserved,
        "DES_CAS",2016-07-28,06:06:43,  1469686003,   7116.30,  -106.88,  31232.1,  426.7,   59944.8,  -2.87,   -0.076,    0.000,  0.999,  30309.5, -2042.96,  269.0, 0.719611,  421.5,  -2.90,EXAMPLE,,  -41.59,  296.68,  -9.3,  22.5,  -4.0,  24.0,,,,  49.446766,   9.199369,    277.78,   2957.42,"XINLA","XORBO",descent,,,   0.00,    9.8,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3454.04,  0.02620,  0.4453,    -187.4,  415.1,    651.8,  0.0,  0.0,    -183.0,    5609.7,  0.0,  0.0,,,,   421.53, -0.22552,    -0.12, -2165.49, -2042.96, -0.00914,,,,
        "DES_CAS",2016-07-28,06:06:53,  1469686013,   7126.30,  -105.71,  30870.1,  424.5,   59943.6,  -2.86,   -0.076,    0.000,  0.999,  29958.7, -2137.27,  269.0, 0.714518,  420.1,  -2.89,EXAMPLE,,  -40.69,  301.46,  -8.4,  22.0,  -3.3,  23.4,,,,  49.465730,   9.206102,    278.04,   2958.56,"XINLA","XORBO",descent,,,   0.00,    9.8,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3451.25,  0.02613,  0.4445,    -191.8,  415.0,    650.6,  0.0,  0.0,    -187.4,    5674.0,  0.0,  0.0,,,,   420.07, -0.23071,    -0.12, -2143.94, -2137.27, -0.00461,,,,
        "DES_CAS",2016-07-28,06:07:03,  1469686023,   7136.30,  -104.54,  30512.9,  422.2,   59942.5,  -2.87,   -0.074,    0.000,  0.999,  29595.9, -2200.63,  269.0, 0.709314,  418.7,  -2.89,EXAMPLE,,  -39.79,  306.47,  -7.5,  21.9,  -2.4,  23.0,,,,  49.484629,   9.212817,    278.30,   2959.69,"XINLA","XORBO",descent,,,   0.00,    9.9,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3448.63,  0.02606,  0.4437,    -196.2,  415.1,    649.5,  0.0,  0.0,    -191.8,    5741.3,  0.0,  0.0,,,,   418.66, -0.22842,    -0.12, -2138.90, -2200.63,  0.00178,,,,
        "DES_CAS",2016-07-28,06:07:13,  1469686033,   7146.30,  -103.38,  30157.9,  420.0,   59941.3,  -2.89,   -0.069,    0.000,  0.999,  29229.8, -2206.92,  269.0, 0.704110,  417.3,  -2.91,EXAMPLE,,  -38.88,  311.60,  -6.6,  21.9,  -1.5,  22.9,,,,  49.503463,   9.219514,    278.56,   2960.83,"XINLA","XORBO",descent,,,   0.00,    9.9,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3446.10,  0.02599,  0.4428,    -200.4,  415.1,    648.3,  0.0,  0.0,    -196.2,    5810.0,  0.0,  0.0,,,,   417.28, -0.22058,    -0.12, -2146.05, -2206.92,  0.00656,,,,
        "DES_CAS",2016-07-28,06:07:23,  1469686043,   7156.30,  -102.22,  29802.8,  417.7,   59940.2,  -2.92,   -0.065,    0.000,  0.999,  28868.9, -2158.84,  269.0, 0.699016,  415.9,  -2.92,EXAMPLE,,  -37.98,  316.72,  -5.7,  21.9,  -0.6,  22.7,,,,  49.522235,   9.226194,    278.82,   2961.95,"XINLA","XORBO",descent,,,   0.00,    9.9,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3443.68,  0.02593,  0.4420,    -204.3,  415.3,    647.2,  0.0,  0.0,    -200.4,    5878.6,  0.0,  0.0,,,,   415.93, -0.21319,    -0.12, -2152.15, -2158.84,  0.00618,,,,
        "DES_CAS",2016-07-28,06:07:33,  1469686053,   7166.30,  -101.07,  29446.5,  415.6,   59939.0,  -2.94,   -0.061,    0.000,  0.999,  28515.7, -2113.35,  269.0, 0.694072,  414.6,  -2.94,EXAMPLE,,  -37.08,  321.79,  -4.8,  21.9,   0.2,  22.4,,,,  49.540947,   9.232858,    279.07,   2963.08,"XINLA","XORBO",descent,,,   0.00,    9.9,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3441.37,  0.02587,  0.4413,    -208.1,  415.5,    646.0,  0.0,  0.0,    -204.3,    5946.6,  0.0,  0.0,,,,   414.62, -0.20699,    -0.12, -2155.82, -2113.35,  0.00522,,,,
        "DES_CAS",2016-07-28,06:07:43,  1469686063,   7176.30,   -99.92,  29089.4,  413.5,   59937.9,  -2.95,   -0.058,    0.000,  0.999,  28168.9, -2076.61,  269.0, 0.689258,  413.4,  -2.95,EXAMPLE,,  -36.18,  326.84,  -3.9,  21.7,   1.1,  22.1,,,,  49.559601,   9.239507,    279.33,   2964.20,"XINLA","XORBO",descent,,,   0.00,    9.9,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3439.17,  0.02581,  0.4405,    -211.7,  415.7,    644.9,  0.0,  0.0,    -208.1,    6014.2,  0.0,  0.0,,,,   413.37, -0.20234,    -0.12, -2156.21, -2076.61,  0.00395,,,,
        "DES_CAS",2016-07-28,06:07:53,  1469686073,   7186.30,   -98.77,  28731.8,  411.4,   59936.7,  -2.96,   -0.055,    0.000,  0.999,  27826.8, -2047.89,  269.0, 0.684549,  412.2,  -2.95,EXAMPLE,,  -35.27,  331.88,  -3.0,  21.6,   1.9,  21.8,,,,  49.578200,   9.246141,    279.59,   2965.32,"XINLA","XORBO",descent,,,   0.00,   10.0,   13.0,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3437.05,  0.02575,  0.4398,    -215.1,  416.1,    643.7,  0.0,  0.0,    -211.7,    6081.6,  0.0,  0.0,,,,   412.21, -0.20024,    -0.12, -2151.17, -2047.89,  0.00187,,,,
        "DES_CAS",2016-07-28,06:08:03,  1469686083,   7196.30,   -97.63,  28374.7,  409.4,   59935.5,  -2.96,   -0.053,    0.000,  0.999,  27487.5, -2031.50,  269.0, 0.679920,  411.1,  -2.94,EXAMPLE,,  -34.37,  336.95,  -2.1,  21.5,   2.8,  21.4,,,,  49.596744,   9.252790,    279.84,   2966.43,"XORBO","ADNIS",descent,,,   0.00,   10.1,   13.2,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3434.98,  0.02570,  0.4391,    -218.5,  416.4,    642.5,  0.0,  0.0,    -215.1,    6149.3,  0.0,  0.0,,,,   411.14, -0.20050,    -0.12, -2141.07, -2031.50, -0.00007,,,,
        "DES_CAS",2016-07-28,06:08:13,  1469686093,   7206.30,   -96.49,  28018.7,  407.4,   59934.4,  -2.96,   -0.051,    0.000,  0.999,  27149.2, -2028.16,  269.0, 0.675344,  409.9,  -2.93,EXAMPLE,,  -33.48,  342.06,  -1.3,  21.4,   3.6,  21.2,,,,  49.615235,   9.259441,    280.10,   2967.54,"XORBO","ADNIS",descent,,,   0.00,   10.2,   13.2,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3432.96,  0.02564,  0.4384,    -221.8,  416.9,    641.4,  0.0,  0.0,    -218.5,    6217.5,  0.0,  0.0,,,,   409.94, -0.20223,    -0.12, -2127.83, -2028.16, -0.00126,,,,
        "DES_CAS",2016-07-28,06:08:23,  1469686103,   7216.30,   -95.35,  27664.7,  405.4,   59933.2,  -2.95,   -0.049,    0.000,  0.999,  26810.2, -2034.01,  269.0, 0.670799,  408.6,  -2.92,EXAMPLE,,  -32.61,  347.24,  -0.6,  21.3,   4.3,  20.9,,,,  49.633668,   9.266077,    280.35,   2968.65,"XORBO","ADNIS",descent,,,   0.00,   10.2,   13.2,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3430.98,  0.02559,  0.4377,    -225.0,  417.3,    640.2,  0.0,  0.0,    -221.8,    6286.7,  0.0,  0.0,,,,   408.62, -0.20450,    -0.12, -2113.35, -2034.01, -0.00171,,,,
        "DES_CAS",2016-07-28,06:08:33,  1469686113,   7226.30,   -94.22,  27313.0,  403.4,   59932.1,  -2.94,   -0.047,    0.000,  0.999,  26469.8, -2043.47,  269.0, 0.666273,  407.1,  -2.91,EXAMPLE,,  -31.76,  352.51,  -0.0,  21.2,   4.8,  20.7,,,,  49.652039,   9.272696,    280.61,   2969.75,"XORBO","ADNIS",descent,,,   0.00,   10.2,   13.2,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3429.01,  0.02553,  0.4371,    -228.1,  417.9,    639.1,  0.0,  0.0,    -225.0,    6357.0,  0.0,  0.0,,,,   407.15, -0.20726,    -0.12, -2097.71, -2043.47, -0.00211,,,,
        "DES_CAS",2016-07-28,06:08:43,  1469686123,   7236.30,   -93.09,  26963.9,  401.3,   59930.9,  -2.94,   -0.046,    0.000,  0.999,  26127.2, -2061.64,  269.0, 0.661759,  405.5,  -2.91,EXAMPLE,,  -30.94,  357.88,   0.4,  21.1,   5.2,  20.5,,,,  49.670339,   9.279294,    280.86,   2970.85,"XORBO","ADNIS",descent,,,   0.00,   10.2,   13.2,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3427.04,  0.02548,  0.4364,    -231.1,  418.5,    637.9,  0.0,  0.0,    -228.1,    6428.5,  0.0,  0.0,,,,   405.51, -0.20795,    -0.12, -2086.35, -2061.64, -0.00033,,,,
        "DES_CAS",2016-07-28,06:08:53,  1469686133,   7246.30,   -91.97,  26617.0,  399.3,   59929.7,  -2.95,   -0.044,    0.000,  0.999,  25782.8, -2072.66,  269.0, 0.657264,  403.7,  -2.92,EXAMPLE,,  -30.14,  363.34,   0.7,  21.0,   5.5,  20.3,,,,  49.688560,   9.285869,    281.11,   2971.95,"XORBO","ADNIS",descent,,,   0.00,   10.2,   13.2,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3425.10,  0.02543,  0.4357,    -234.1,  419.2,    636.7,  0.0,  0.0,    -231.1,    6501.1,  0.0,  0.0,,,,   403.71, -0.20516,    -0.12, -2082.25, -2072.66,  0.00273,,,,
        "DES_CAS",2016-07-28,06:09:03,  1469686143,   7256.30,   -90.85,  26271.4,  397.2,   59928.6,  -2.97,   -0.041,    0.000,  0.999,  25439.4, -2064.16,  269.0, 0.652821,  401.8,  -2.93,EXAMPLE,,  -29.36,  368.85,   0.9,  20.9,   5.7,  20.2,,,,  49.706701,   9.292402,    281.36,   2973.04,"ADNIS","SPESA",descent,,,   0.00,   10.2,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3423.17,  0.02537,  0.4350,    -236.9,  419.9,    635.6,  0.0,  0.0,    -234.1,    6574.4,  0.0,  0.0,,,,   401.82, -0.19923,    -0.12, -2084.66, -2064.16,  0.00549,,,,
        "DES_CAS",2016-07-28,06:09:13,  1469686153,   7266.30,   -89.73,  25925.9,  395.2,   59927.4,  -2.99,   -0.038,    0.000,  0.999,  25100.0, -2030.89,  269.1, 0.648465,  400.0,  -2.95,EXAMPLE,,  -28.57,  374.37,   1.2,  20.9,   5.8,  20.0,,,,  49.724762,   9.298878,    281.61,   2974.12,"ADNIS","SPESA",descent,,,   0.00,   10.2,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3421.29,  0.02532,  0.4344,    -239.5,  420.7,    634.4,  0.0,  0.0,    -236.9,    6647.5,  0.0,  0.0,,,,   399.99, -0.19370,    -0.12, -2086.26, -2030.89,  0.00515,,,,
        "DES_CAS",2016-07-28,06:09:23,  1469686163,   7276.30,   -88.63,  25580.1,  393.2,   59926.2,  -3.00,   -0.036,    0.000,  0.999,  24766.2, -1996.28,  269.1, 0.644211,  398.2,  -2.96,EXAMPLE,,  -27.78,  379.86,   1.4,  20.7,   6.1,  19.9,,,,  49.742742,   9.305331,    281.86,   2975.20,"ADNIS","SPESA",descent,,,   0.00,   10.2,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3419.45,  0.02527,  0.4338,    -242.0,  421.5,    633.2,  0.0,  0.0,    -239.5,    6720.1,  0.0,  0.0,,,,   398.24, -0.19007,    -0.12, -2084.01, -1996.28,  0.00350,,,,
        "DES_CAS",2016-07-28,06:09:33,  1469686173,   7286.30,   -87.52,  25234.3,  391.3,   59925.1,  -3.01,   -0.034,    0.000,  0.999,  24436.7, -1971.99,  269.1, 0.640045,  396.5,  -2.96,EXAMPLE,,  -26.99,  385.34,   1.6,  20.6,   6.3,  19.7,,,,  49.760644,   9.311760,    282.10,   2976.28,"ADNIS","SPESA",descent,,,   0.00,   10.2,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3417.67,  0.02523,  0.4332,    -244.5,  422.4,    632.1,  0.0,  0.0,    -242.0,    6792.4,  0.0,  0.0,,,,   396.54, -0.18826,    -0.12, -2078.11, -1971.99,  0.00189,,,,
        "DES_CAS",2016-07-28,06:09:43,  1469686183,   7296.30,   -86.42,  24889.2,  389.4,   59923.9,  -3.01,   -0.033,    0.000,  0.999,  24109.9, -1956.60,  269.1, 0.635943,  394.9,  -2.96,EXAMPLE,,  -26.20,  390.85,   1.9,  20.5,   6.5,  19.5,,,,  49.778469,   9.318166,    282.35,   2977.35,"ADNIS","SPESA",descent,,,   0.00,   10.2,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3415.95,  0.02518,  0.4326,    -246.8,  423.3,    630.9,  0.0,  0.0,    -244.5,    6864.9,  0.0,  0.0,,,,   394.85, -0.18874,    -0.12, -2067.56, -1956.60, -0.00014,,,,
        "DES_CAS",2016-07-28,06:09:53,  1469686193,   7306.30,   -85.33,  24545.4,  387.5,   59922.7,  -3.00,   -0.031,    0.000,  0.999,  23783.8, -1953.83,  269.1, 0.631882,  393.1,  -2.95,EXAMPLE,,  -25.43,  396.40,   2.1,  20.3,   6.6,  19.4,,,,  49.796218,   9.324550,    282.59,   2978.41,"ADNIS","SPESA",descent,,,   0.00,   10.2,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3414.28,  0.02514,  0.4320,    -249.0,  424.3,    629.7,  0.0,  0.0,    -246.8,    6937.7,  0.0,  0.0,,,,   393.14, -0.19149,    -0.12, -2052.36, -1953.83, -0.00221,,,,
        "DES_CAS",2016-07-28,06:10:03,  1469686203,   7316.30,   -84.24,  24203.7,  385.7,   59921.5,  -2.99,   -0.030,    0.000,  0.999,  23456.3, -1965.38,  269.1, 0.627834,  391.4,  -2.94,EXAMPLE,,  -24.67,  402.04,   2.2,  20.2,   6.7,  19.2,,,,  49.813888,   9.330911,    282.83,   2979.48,"ADNIS","SPESA",descent,,,   0.00,   10.2,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3412.63,  0.02509,  0.4315,    -251.2,  425.3,    628.5,  0.0,  0.0,    -249.0,    7011.5,  0.0,  0.0,,,,   391.37, -0.19573,    -0.12, -2034.03, -1965.38, -0.00364,,,,
        "DES_CAS",2016-07-28,06:10:13,  1469686213,   7326.30,   -83.15,  23864.8,  383.7,   59920.3,  -2.98,   -0.029,    0.000,  0.999,  23125.4, -1995.28,  269.1, 0.623777,  389.5,  -2.93,EXAMPLE,,  -23.94,  407.80,   2.3,  20.0,   6.8,  18.9,,,,  49.831476,   9.337246,    283.07,   2980.53,"ADNIS","SPESA",descent,,,   0.00,   10.3,   13.1,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3411.00,  0.02505,  0.4309,    -253.4,  426.4,    627.3,  0.0,  0.0,    -251.2,    7086.6,  0.0,  0.0,,,,   389.52, -0.19671,    -0.12, -2022.23, -1995.28, -0.00089,,,,
        "DES_CAS",2016-07-28,06:10:23,  1469686223,   7336.30,   -82.09,  23528.5,  381.8,   59919.2,  -2.99,   -0.027,    0.000,  0.999,  22791.7, -2008.34,  269.1, 0.619723,  379.9,  -3.00,EXAMPLE,,  -23.24,  413.69,   2.4,  19.8,  -0.8,  19.9,,,,  49.848976,   9.340614,    283.20,   2981.58,"ADNIS","SPESA",descent,,,   0.00,  347.8,  350.8,   1.50,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3409.40,  0.02500,  0.4304,    -255.4,  427.6,    626.2,  0.0,  0.0,    -253.4,    7162.9,  0.0,  0.0,,,,   379.91, -0.19366,    -0.12, -2018.43, -2008.34,  0.00256,,,,
        "DES_CAS",2016-07-28,06:10:33,  1469686233,   7346.30,   -81.05,  23193.5,  379.8,   59918.0,  -3.01,   -0.026,    0.000,  0.999,  22459.2, -1996.02,  269.1, 0.615713,  365.9,  -3.12,EXAMPLE,,  -22.55,  419.61,   2.4,  19.5, -13.1,  14.7,,,,  49.863762,   9.327952,    282.70,   2982.47,"SPESA",  "CHA",descent,,,   0.00,  309.0,  311.2,   1.50,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3407.82,  0.02496,  0.4298,    -257.3,  428.8,    625.0,  0.0,  0.0,    -255.4,    7239.5,  0.0,  0.0,,,,   365.90, -0.18739,    -0.12, -2021.06, -1996.02,  0.00529,,,,
        "DES_CAS",2016-07-28,06:10:43,  1469686243,   7356.30,   -80.04,  22858.6,  377.9,   59916.8,  -3.03,   -0.024,    0.000,  0.999,  22131.7, -1955.21,  269.1, 0.611788,  359.5,  -3.18,EXAMPLE,,  -21.86,  425.52,   2.5,  19.3, -17.8,   7.9,,,,  49.870639,   9.304551,    281.80,   2982.88,"SPESA",  "CHA",descent,,,   0.00,  285.4,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3406.29,  0.02492,  0.4293,    -259.1,  430.1,    623.8,  0.0,  0.0,    -257.3,    7315.4,  0.0,  0.0,,,,   359.47, -0.18244,    -0.12, -2021.09, -1955.21,  0.00399,,,,
        "DES_CAS",2016-07-28,06:10:53,  1469686253,   7366.30,   -79.05,  22523.5,  376.1,   59915.6,  -3.04,   -0.022,    0.000,  0.999,  21810.1, -1923.48,  269.1, 0.607956,  357.8,  -3.19,EXAMPLE,,  -21.16,  431.39,   2.5,  19.2, -17.7,   7.9,,,,  49.875365,   9.279949,    280.84,   2983.16,"SPESA",  "CHA",descent,,,   0.00,  285.4,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3404.81,  0.02488,  0.4288,    -260.8,  431.4,    622.6,  0.0,  0.0,    -259.1,    7390.5,  0.0,  0.0,,,,   357.81, -0.17971,    -0.12, -2016.87, -1923.48,  0.00193,,,,
        "DES_CAS",2016-07-28,06:11:03,  1469686263,   7376.30,   -78.06,  22188.6,  374.3,   59914.4,  -3.04,   -0.021,    0.000,  0.999,  21491.6, -1909.28,  269.1, 0.604189,  356.2,  -3.19,EXAMPLE,,  -20.45,  437.26,   2.5,  19.0, -17.5,   7.8,,,,  49.880065,   9.255456,    279.89,   2983.44,"SPESA",  "CHA",descent,,,   0.00,  285.4,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3403.39,  0.02484,  0.4283,    -262.4,  432.8,    621.4,  0.0,  0.0,    -260.8,    7465.2,  0.0,  0.0,,,,   356.17, -0.17890,    -0.12, -2008.97, -1909.28,  0.00016,,,,
        "DES_CAS",2016-07-28,06:11:13,  1469686273,   7386.30,   -77.07,  21854.7,  372.5,   59913.2,  -3.04,   -0.020,    0.000,  0.999,  21173.5, -1912.34,  269.1, 0.600456,  354.5,  -3.19,EXAMPLE,,  -19.74,  443.19,   2.6,  18.9, -17.3,   7.9,,,,  49.884739,   9.231071,    278.94,   2983.72,"SPESA",  "CHA",descent,,,   0.00,  285.4,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3402.03,  0.02481,  0.4278,    -264.0,  434.2,    620.2,  0.0,  0.0,    -262.4,    7540.1,  0.0,  0.0,,,,   354.53, -0.17867,    -0.12, -1999.99, -1912.34, -0.00040,,,,
        "DES_CAS",2016-07-28,06:11:23,  1469686283,   7396.30,   -76.09,  21522.2,  370.7,   59912.0,  -3.04,   -0.019,    0.000,  0.999,  20854.2, -1920.11,  269.1, 0.596739,  352.9,  -3.19,EXAMPLE,,  -19.03,  449.21,   2.7,  18.7, -17.2,   7.9,,,,  49.889386,   9.206793,    278.00,   2983.99,"SPESA",  "CHA",descent,,,   0.00,  285.4,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3400.72,  0.02477,  0.4274,    -265.5,  435.7,    619.0,  0.0,  0.0,    -264.0,    7615.7,  0.0,  0.0,,,,   352.90, -0.17874,    -0.12, -1990.45, -1920.11, -0.00066,,,,
        "DES_CAS",2016-07-28,06:11:33,  1469686293,   7406.30,   -75.11,  21191.3,  368.9,   59910.8,  -3.04,   -0.018,    0.000,  0.999,  20533.3, -1930.40,  269.1, 0.593032,  351.3,  -3.19,EXAMPLE,,  -18.31,  455.32,   2.8,  18.6, -17.0,   8.0,,,,  49.894006,   9.182622,    277.06,   2984.27,"SPESA",  "CHA",descent,,,   0.00,  285.3,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3399.46,  0.02474,  0.4269,    -266.9,  437.3,    617.8,  0.0,  0.0,    -265.5,    7692.0,  0.0,  0.0,,,,   351.27, -0.17882,    -0.12, -1980.89, -1930.40, -0.00064,,,,
        "DES_CAS",2016-07-28,06:11:43,  1469686303,   7416.30,   -74.13,  20861.9,  367.1,   59909.5,  -3.05,   -0.018,    0.000,  0.999,  20210.6, -1944.79,  269.1, 0.589336,  349.6,  -3.19,EXAMPLE,,  -17.59,  461.54,   2.9,  18.5, -16.9,   8.1,,,,  49.898600,   9.158558,    276.13,   2984.54,"SPESA",  "CHA",descent,,,   0.00,  285.3,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3398.26,  0.02470,  0.4265,    -268.3,  438.9,    616.5,  0.0,  0.0,    -266.9,    7769.0,  0.0,  0.0,,,,   349.64, -0.17677,    -0.12, -1975.49, -1944.79,  0.00134,,,,
        "DES_CAS",2016-07-28,06:11:53,  1469686313,   7426.30,   -73.17,  20533.9,  365.4,   59908.3,  -3.06,   -0.017,    0.000,  0.999,  19887.3, -1943.65,  269.1, 0.585667,  348.0,  -3.21,EXAMPLE,,  -16.87,  467.83,   3.1,  18.3, -16.7,   8.2,,,,  49.903168,   9.134601,    275.20,   2984.81,"SPESA",  "CHA",descent,,,   0.00,  285.3,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3397.12,  0.02467,  0.4260,    -269.7,  440.6,    615.3,  0.0,  0.0,    -268.3,    7846.4,  0.0,  0.0,,,,   348.04, -0.17227,    -0.12, -1974.85, -1943.65,  0.00365,,,,
        "DES_CAS",2016-07-28,06:12:03,  1469686323,   7436.30,   -72.20,  20206.3,  363.6,   59907.1,  -3.08,   -0.015,    0.000,  0.999,  19566.6, -1922.24,  269.1, 0.582056,  346.5,  -3.23,EXAMPLE,,  -16.15,  474.15,   3.2,  18.2, -16.5,   8.3,,,,  49.907710,   9.110748,    274.27,   2985.08,"SPESA",  "CHA",descent,,,   0.00,  285.3,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3396.04,  0.02463,  0.4255,    -270.9,  442.4,    614.1,  0.0,  0.0,    -269.7,    7923.4,  0.0,  0.0,,,,   346.49, -0.16595,    -0.12, -1977.81, -1922.24,  0.00541,,,,
        "DES_CAS",2016-07-28,06:12:13,  1469686333,   7446.30,   -71.24,  19878.4,  361.9,   59905.9,  -3.09,   -0.014,    0.000,  0.999,  19251.5, -1875.73,  269.1, 0.578536,  345.0,  -3.23,EXAMPLE,,  -15.43,  480.42,   3.4,  18.0, -16.3,   8.4,,,,  49.912227,   9.086994,    273.35,   2985.35,"SPESA",  "CHA",descent,,,   0.00,  285.2,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3395.05,  0.02460,  0.4251,    -272.1,  444.1,    612.9,  0.0,  0.0,    -270.9,    7999.2,  0.0,  0.0,,,,   345.02, -0.16306,    -0.12, -1974.33, -1875.73,  0.00243,,,,
        "DES_CAS",2016-07-28,06:12:23,  1469686343,   7456.30,   -70.28,  19550.6,  360.3,   59904.6,  -3.08,   -0.013,    0.000,  0.999,  18942.1, -1845.91,  269.1, 0.575099,  343.6,  -3.23,EXAMPLE,,  -14.70,  486.64,   3.6,  17.8, -16.0,   8.5,,,,  49.916721,   9.063334,    272.43,   2985.62,"SPESA",  "CHA",descent,,,   0.00,  285.2,  286.6,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3394.12,  0.02457,  0.4247,    -273.2,  446.0,    611.6,  0.0,  0.0,    -272.1,    8073.9,  0.0,  0.0,,,,   343.62, -0.16472,    -0.12, -1962.37, -1845.91, -0.00155,,,,
        "DES_CAS",2016-07-28,06:12:33,  1469686353,   7466.30,   -69.33,  19224.0,  358.6,   59903.4,  -3.07,   -0.013,    0.000,  0.999,  18634.1, -1844.10,  269.1, 0.571705,  342.2,  -3.21,EXAMPLE,,  -13.99,  492.91,   3.8,  17.6, -15.8,   8.6,,,,  49.921109,   9.039734,    271.52,   2985.89,"SPESA",  "CHA",descent,,,   0.00,  285.2,  286.6,   1.50,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3393.29,  0.02454,  0.4243,    -274.3,  447.8,    610.4,  0.0,  0.0,    -273.2,    8148.4,  0.0,  0.0,,,,   342.22, -0.17005,    -0.12, -1943.50, -1844.10, -0.00480,,,,
        "DES_CAS",2016-07-28,06:12:43,  1469686363,   7476.30,   -68.38,  18900.0,  357.0,   59902.1,  -3.06,   -0.013,    0.000,  0.999,  18323.1, -1875.21,  269.1, 0.568308,  340.7,  -3.20,EXAMPLE,,  -13.32,  499.29,   3.9,  17.5, -15.6,   8.7,,,,  49.925606,   9.016276,    270.61,   2986.16,  "CHA","DF635",descent,,,   0.00,  285.1,  286.5,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3392.51,  0.02451,  0.4239,    -275.4,  449.8,    609.1,  0.0,  0.0,    -274.3,    8223.6,  0.0,  0.0,,,,   340.74, -0.17301,    -0.12, -1929.06, -1875.21, -0.00265,,,,
        "DES_CAS",2016-07-28,06:12:53,  1469686373,   7486.30,   -67.44,  18578.8,  355.3,   59900.9,  -3.06,   -0.012,    0.000,  0.999,  18008.0, -1897.31,  269.1, 0.564902,  339.2,  -3.20,EXAMPLE,,  -12.70,  505.83,   4.1,  17.3, -15.5,   8.8,,,,  49.930077,   8.992924,    269.70,   2986.42,  "CHA","DF635",descent,,,   0.00,  285.1,  286.5,   0.00,,,,  "UP","CLEAN","MCLB","OFF","OFF",,,,   3391.80,  0.02448,  0.4234,    -276.4,  451.8,    607.9,  0.0,  0.0,    -275.4,    8299.9,  0.0,  0.0,,,,   339.19, -0.17210,    -0.13, -1921.77, -1897.31,  0.00090,,,,
